Tarih,Otel Adı,Oda Tipi,Board Type,İptal Poliçesi,Fiyat,Para Birimi,Müsaitlik,Milliyet,Oda Tipi Normalized,Room Group,Board Group
2025-04-07,Address Istanbul,"Premier Square View Twin,1 Twin Bed,NonSmoking",Bed&Breakfast (Non-Alcoholic),Refundable,269.71,EUR,Available,TN,premier square view twin twin bednonsmoking,Group_9,Group_2
2025-04-08,Address Istanbul,"Premier Square View Twin,1 Twin Bed,NonSmoking",Bed&Breakfast (Non-Alcoholic),Refundable,269.71,EUR,Available,TN,premier square view twin twin bednonsmoking,Group_9,Group_2
2025-04-05,Address Istanbul,"Premier Corner Double room (çift kişilik yatak) (yatak tipi doluluk durumuna bağlıdır, köşe başı oda)",Bed&Breakfast (Non-Alcoholic),Refundable,276.7,EUR,Available,TN,premier corner double room ift kiilik yatak yatak tipi doluluk durumuna baldr ke ba oda,Group_15,Group_2
2025-04-06,Address Istanbul,"Premier Corner Double room (çift kişilik yatak) (yatak tipi doluluk durumuna bağlıdır, köşe başı oda)",Bed&Breakfast (Non-Alcoholic),Refundable,276.7,EUR,Available,TN,premier corner double room ift kiilik yatak yatak tipi doluluk durumuna baldr ke ba oda,Group_15,Group_2
2025-04-07,Address Istanbul,"Premier Corner Double room (çift kişilik yatak) (yatak tipi doluluk durumuna bağlıdır, köşe başı oda)",Bed&Breakfast (Non-Alcoholic),Refundable,276.7,EUR,Available,TN,premier corner double room ift kiilik yatak yatak tipi doluluk durumuna baldr ke ba oda,Group_15,Group_2
2025-04-08,Address Istanbul,"Premier Corner Double room (çift kişilik yatak) (yatak tipi doluluk durumuna bağlıdır, köşe başı oda)",Bed&Breakfast (Non-Alcoholic),Refundable,276.7,EUR,Available,TN,premier corner double room ift kiilik yatak yatak tipi doluluk durumuna baldr ke ba oda,Group_15,Group_2
2025-04-05,Address Istanbul,Premier Club Double room with city view (çift kişilik yatak) (yatak tipi doluluk durumuna bağlıdır),Bed&Breakfast (Non-Alcoholic),Non-refundable,282.86,EUR,Available,TN,premier double room with city view ift kiilik yatak yatak tipi doluluk durumuna baldr,Group_15,Group_2
2025-04-06,Address Istanbul,Premier Club Double room with city view (çift kişilik yatak) (yatak tipi doluluk durumuna bağlıdır),Bed&Breakfast (Non-Alcoholic),Non-refundable,282.86,EUR,Available,TN,premier double room with city view ift kiilik yatak yatak tipi doluluk durumuna baldr,Group_15,Group_2
2025-04-07,Address Istanbul,Premier Club Double room with city view (çift kişilik yatak) (yatak tipi doluluk durumuna bağlıdır),Bed&Breakfast (Non-Alcoholic),Non-refundable,282.86,EUR,Available,TN,premier double room with city view ift kiilik yatak yatak tipi doluluk durumuna baldr,Group_15,Group_2
2025-04-08,Address Istanbul,Premier Club Double room with city view (çift kişilik yatak) (yatak tipi doluluk durumuna bağlıdır),Bed&Breakfast (Non-Alcoholic),Non-refundable,282.86,EUR,Available,TN,premier double room with city view ift kiilik yatak yatak tipi doluluk durumuna baldr,Group_15,Group_2
2025-04-05,Address Istanbul,Premier Club Double room with city view (çift kişilik yatak) (yatak tipi doluluk durumuna bağlıdır),Room Only,Refundable,284.84,EUR,Available,TN,premier double room with city view ift kiilik yatak yatak tipi doluluk durumuna baldr,Group_15,Group_1
2025-04-06,Address Istanbul,Premier Club Double room with city view (çift kişilik yatak) (yatak tipi doluluk durumuna bağlıdır),Room Only,Refundable,284.84,EUR,Available,TN,premier double room with city view ift kiilik yatak yatak tipi doluluk durumuna baldr,Group_15,Group_1
2025-04-07,Address Istanbul,Premier Club Double room with city view (çift kişilik yatak) (yatak tipi doluluk durumuna bağlıdır),Room Only,Refundable,284.84,EUR,Available,TN,premier double room with city view ift kiilik yatak yatak tipi doluluk durumuna baldr,Group_15,Group_1
2025-04-08,Address Istanbul,Premier Club Double room with city view (çift kişilik yatak) (yatak tipi doluluk durumuna bağlıdır),Room Only,Refundable,284.84,EUR,Available,TN,premier double room with city view ift kiilik yatak yatak tipi doluluk durumuna baldr,Group_15,Group_1
2025-04-05,Address Istanbul,"Premier Corner Double room (çift kişilik yatak) (büyük boy yatak, köşe başı oda)",Bed&Breakfast (Non-Alcoholic),Refundable,299.12,EUR,Available,TN,premier corner double room ift kiilik yatak byk boy yatak ke ba oda,Group_5,Group_2
2025-04-06,Address Istanbul,"Premier Corner Double room (çift kişilik yatak) (büyük boy yatak, köşe başı oda)",Bed&Breakfast (Non-Alcoholic),Refundable,299.12,EUR,Available,TN,premier corner double room ift kiilik yatak byk boy yatak ke ba oda,Group_5,Group_2
2025-04-07,Address Istanbul,"Premier Corner Double room (çift kişilik yatak) (büyük boy yatak, köşe başı oda)",Bed&Breakfast (Non-Alcoholic),Refundable,299.12,EUR,Available,TN,premier corner double room ift kiilik yatak byk boy yatak ke ba oda,Group_5,Group_2
2025-04-08,Address Istanbul,"Premier Corner Double room (çift kişilik yatak) (büyük boy yatak, köşe başı oda)",Bed&Breakfast (Non-Alcoholic),Refundable,299.12,EUR,Available,TN,premier corner double room ift kiilik yatak byk boy yatak ke ba oda,Group_5,Group_2
2025-04-05,Address Istanbul,"Premier Double room with city view (çift kişilik yatak) (büyük boy yatak, köşe başı oda)",Room Only,Non-refundable,305.71,EUR,Available,TN,premier corner double room ift kiilik yatak byk boy yatak ke ba oda,Group_5,Group_1
2025-04-06,Address Istanbul,"Premier Double room with city view (çift kişilik yatak) (büyük boy yatak, köşe başı oda)",Room Only,Non-refundable,305.71,EUR,Available,TN,premier corner double room ift kiilik yatak byk boy yatak ke ba oda,Group_5,Group_1
2025-04-07,Address Istanbul,"Premier Double room with city view (çift kişilik yatak) (büyük boy yatak, köşe başı oda)",Room Only,Non-refundable,305.71,EUR,Available,TN,premier corner double room ift kiilik yatak byk boy yatak ke ba oda,Group_5,Group_1
2025-04-08,Address Istanbul,"Premier Double room with city view (çift kişilik yatak) (büyük boy yatak, köşe başı oda)",Room Only,Non-refundable,305.71,EUR,Available,TN,premier corner double room ift kiilik yatak byk boy yatak ke ba oda,Group_5,Group_1
2025-04-05,Address Istanbul,Premier Club Corner Double room (2 tek kişilik yatak) (köşe başı oda),Bed&Breakfast (Non-Alcoholic),Refundable,332.09,EUR,Available,TN,premier corner double room ift kiilik yatak byk boy yatak ke ba oda,Group_15,Group_2
2025-04-06,Address Istanbul,Premier Club Corner Double room (2 tek kişilik yatak) (köşe başı oda),Bed&Breakfast (Non-Alcoholic),Refundable,332.09,EUR,Available,TN,premier corner double room ift kiilik yatak byk boy yatak ke ba oda,Group_15,Group_2
2025-04-07,Address Istanbul,Premier Club Corner Double room (2 tek kişilik yatak) (köşe başı oda),Bed&Breakfast (Non-Alcoholic),Refundable,332.09,EUR,Available,TN,premier corner double room ift kiilik yatak byk boy yatak ke ba oda,Group_15,Group_2
2025-04-08,Address Istanbul,Premier Club Corner Double room (2 tek kişilik yatak) (köşe başı oda),Bed&Breakfast (Non-Alcoholic),Refundable,332.09,EUR,Available,TN,premier corner double room ift kiilik yatak byk boy yatak ke ba oda,Group_15,Group_2
2025-04-05,Address Istanbul,"Premier Club Corner Double room (çift kişilik yatak) (büyük boy yatak, köşe başı oda)",Bed&Breakfast (Non-Alcoholic),Refundable,332.09,EUR,Available,TN,premier corner double room ift kiilik yatak byk boy yatak ke ba oda,Group_5,Group_2
2025-04-06,Address Istanbul,"Premier Club Corner Double room (çift kişilik yatak) (büyük boy yatak, köşe başı oda)",Bed&Breakfast (Non-Alcoholic),Refundable,332.09,EUR,Available,TN,premier corner double room ift kiilik yatak byk boy yatak ke ba oda,Group_5,Group_2
2025-04-07,Address Istanbul,"Premier Club Corner Double room (çift kişilik yatak) (büyük boy yatak, köşe başı oda)",Bed&Breakfast (Non-Alcoholic),Refundable,332.09,EUR,Available,TN,premier corner double room ift kiilik yatak byk boy yatak ke ba oda,Group_5,Group_2
2025-04-08,Address Istanbul,"Premier Club Corner Double room (çift kişilik yatak) (büyük boy yatak, köşe başı oda)",Bed&Breakfast (Non-Alcoholic),Refundable,332.09,EUR,Available,TN,premier corner double room ift kiilik yatak byk boy yatak ke ba oda,Group_5,Group_2
2025-04-05,Address Istanbul,"Premier Double room with city view (çift kişilik yatak) (büyük boy yatak, köşe başı oda)",Bed&Breakfast (Non-Alcoholic),Non-refundable,333.19,EUR,Available,TN,premier corner double room ift kiilik yatak byk boy yatak ke ba oda,Group_5,Group_2
2025-04-06,Address Istanbul,"Premier Double room with city view (çift kişilik yatak) (büyük boy yatak, köşe başı oda)",Bed&Breakfast (Non-Alcoholic),Non-refundable,333.19,EUR,Available,TN,premier corner double room ift kiilik yatak byk boy yatak ke ba oda,Group_5,Group_2
2025-04-07,Address Istanbul,"Premier Double room with city view (çift kişilik yatak) (büyük boy yatak, köşe başı oda)",Bed&Breakfast (Non-Alcoholic),Non-refundable,333.19,EUR,Available,TN,premier corner double room ift kiilik yatak byk boy yatak ke ba oda,Group_5,Group_2
2025-04-08,Address Istanbul,"Premier Double room with city view (çift kişilik yatak) (büyük boy yatak, köşe başı oda)",Bed&Breakfast (Non-Alcoholic),Non-refundable,333.19,EUR,Available,TN,premier corner double room ift kiilik yatak byk boy yatak ke ba oda,Group_5,Group_2
2025-04-05,Address Istanbul,club premier city view king,Room only,Refundable,341.72,EUR,Available,TN,club premier city view king,Group_17,Group_1
2025-04-06,Address Istanbul,club premier city view king,Room only,Refundable,341.72,EUR,Available,TN,club premier city view king,Group_17,Group_1
2025-04-07,Address Istanbul,club premier city view king,Room only,Refundable,341.72,EUR,Available,TN,club premier city view king,Group_17,Group_1
2025-04-08,Address Istanbul,club premier city view king,Room only,Refundable,341.72,EUR,Available,TN,club premier city view king,Group_17,Group_1
2025-04-05,Address Istanbul,club premier city view twin,Room only,Refundable,341.72,EUR,Available,TN,club premier city view twin,Group_17,Group_1
2025-04-06,Address Istanbul,club premier city view twin,Room only,Refundable,341.72,EUR,Available,TN,club premier city view twin,Group_17,Group_1
2025-04-07,Address Istanbul,club premier city view twin,Room only,Refundable,341.72,EUR,Available,TN,club premier city view twin,Group_17,Group_1
2025-04-08,Address Istanbul,club premier city view twin,Room only,Refundable,341.72,EUR,Available,TN,club premier city view twin,Group_17,Group_1
2025-04-05,Address Istanbul,club premier city view twin,Bed and Breakfast,Refundable,345.18,EUR,Available,TN,club premier city view twin,Group_17,Group_2
2025-04-06,Address Istanbul,club premier city view twin,Bed and Breakfast,Refundable,345.18,EUR,Available,TN,club premier city view twin,Group_17,Group_2
2025-04-07,Address Istanbul,club premier city view twin,Bed and Breakfast,Refundable,345.18,EUR,Available,TN,club premier city view twin,Group_17,Group_2
2025-04-08,Address Istanbul,club premier city view twin,Bed and Breakfast,Refundable,345.18,EUR,Available,TN,club premier city view twin,Group_17,Group_2
2025-04-05,Address Istanbul,club premier city view king,Bed and Breakfast,Refundable,345.18,EUR,Available,TN,club premier city view king,Group_17,Group_2
2025-04-06,Address Istanbul,club premier city view king,Bed and Breakfast,Refundable,345.18,EUR,Available,TN,club premier city view king,Group_17,Group_2
2025-04-07,Address Istanbul,club premier city view king,Bed and Breakfast,Refundable,345.18,EUR,Available,TN,club premier city view king,Group_17,Group_2
2025-04-08,Address Istanbul,club premier city view king,Bed and Breakfast,Refundable,345.18,EUR,Available,TN,club premier city view king,Group_17,Group_2
2025-04-05,Address Istanbul,club premier square view twin,Room only,Refundable,350.31,EUR,Available,TN,premier square view twin,Group_18,Group_1
2025-04-06,Address Istanbul,club premier square view twin,Room only,Refundable,350.31,EUR,Available,TN,premier square view twin,Group_18,Group_1
2025-04-07,Address Istanbul,club premier square view twin,Room only,Refundable,350.31,EUR,Available,TN,premier square view twin,Group_18,Group_1
2025-04-08,Address Istanbul,club premier square view twin,Room only,Refundable,350.31,EUR,Available,TN,premier square view twin,Group_18,Group_1
2025-04-05,Address Istanbul,club premier square view king,Room only,Refundable,350.31,EUR,Available,TN,premier king bed square view,Group_9,Group_1
2025-04-06,Address Istanbul,club premier square view king,Room only,Refundable,350.31,EUR,Available,TN,premier king bed square view,Group_9,Group_1
2025-04-07,Address Istanbul,club premier square view king,Room only,Refundable,350.31,EUR,Available,TN,premier king bed square view,Group_9,Group_1
2025-04-08,Address Istanbul,club premier square view king,Room only,Refundable,350.31,EUR,Available,TN,premier king bed square view,Group_9,Group_1
2025-04-05,Address Istanbul,club premier square view king,Bed and Breakfast,Refundable,353.86,EUR,Available,TN,premier king bed square view,Group_9,Group_2
2025-04-06,Address Istanbul,club premier square view king,Bed and Breakfast,Refundable,353.86,EUR,Available,TN,premier king bed square view,Group_9,Group_2
2025-04-07,Address Istanbul,club premier square view king,Bed and Breakfast,Refundable,353.86,EUR,Available,TN,premier king bed square view,Group_9,Group_2
2025-04-08,Address Istanbul,club premier square view king,Bed and Breakfast,Refundable,353.86,EUR,Available,TN,premier king bed square view,Group_9,Group_2
2025-04-05,Address Istanbul,club premier square view twin,Bed and Breakfast,Refundable,353.86,EUR,Available,TN,premier square view twin,Group_18,Group_2
2025-04-06,Address Istanbul,club premier square view twin,Bed and Breakfast,Refundable,353.86,EUR,Available,TN,premier square view twin,Group_18,Group_2
2025-04-07,Address Istanbul,club premier square view twin,Bed and Breakfast,Refundable,353.86,EUR,Available,TN,premier square view twin,Group_18,Group_2
2025-04-08,Address Istanbul,club premier square view twin,Bed and Breakfast,Refundable,353.86,EUR,Available,TN,premier square view twin,Group_18,Group_2
2025-04-05,Address Istanbul,club premier corner king,Room only,Refundable,358.91,EUR,Available,TN,premier corner king,Group_16,Group_1
2025-04-06,Address Istanbul,club premier corner king,Room only,Refundable,358.91,EUR,Available,TN,premier corner king,Group_16,Group_1
2025-04-07,Address Istanbul,club premier corner king,Room only,Refundable,358.91,EUR,Available,TN,premier corner king,Group_16,Group_1
2025-04-08,Address Istanbul,club premier corner king,Room only,Refundable,358.91,EUR,Available,TN,premier corner king,Group_16,Group_1
2025-04-05,Address Istanbul,club premier corner king,Bed and Breakfast,Refundable,362.53,EUR,Available,TN,premier corner king,Group_16,Group_2
2025-04-06,Address Istanbul,club premier corner king,Bed and Breakfast,Refundable,362.53,EUR,Available,TN,premier corner king,Group_16,Group_2
2025-04-07,Address Istanbul,club premier corner king,Bed and Breakfast,Refundable,362.53,EUR,Available,TN,premier corner king,Group_16,Group_2
2025-04-08,Address Istanbul,club premier corner king,Bed and Breakfast,Refundable,362.53,EUR,Available,TN,premier corner king,Group_16,Group_2
2025-04-05,Address Istanbul,Corner Suite,ALOJAMIENTO Y DESAYUNO,Refundable,400.06,EUR,Available,TN,corner suite,Group_19,Group_3
2025-04-06,Address Istanbul,Corner Suite,ALOJAMIENTO Y DESAYUNO,Refundable,400.06,EUR,Available,TN,corner suite,Group_19,Group_3
2025-04-07,Address Istanbul,Corner Suite,ALOJAMIENTO Y DESAYUNO,Refundable,400.06,EUR,Available,TN,corner suite,Group_19,Group_3
2025-04-08,Address Istanbul,Corner Suite,ALOJAMIENTO Y DESAYUNO,Refundable,400.06,EUR,Available,TN,corner suite,Group_19,Group_3
